fname,reef_no,replicate,perimeter_m,area_m2,diam_longest_m,diam_perpendic_m,imagery_resolution_m,date,method,platform,imagery_type,provider,instrument,observer,notes,X1,reef_no;replicate;perimeter_m;area_m2;diam_longest_m;diam_perpendic_m;imagery_resolution_m;date;method;platform;imagery_type;provider;instrument;observer;notes,dt
data/Module1_MeasuringReefs_SUB.csv,24,2,376.8,11298.26935,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,24,3,359.47,10282.8959,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,24,1,345.9,9521.190618,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,24,2,339.29,9160.775822,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,24,3,325.67,8440.062143,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,24,1,391.3,12184.55946,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,24,2,392.9,12284.40691,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,24,3,351,9804.024072,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,24,1,367.7,10759.13596,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,24,2,389.6,12078.91798,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,24,3,398.5,12637.08153,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;115,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;120,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;118,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;115,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;104,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;106,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;107,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;108,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;108,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;109,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;111,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;115,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;114,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;155,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;153,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;154,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;176,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;180,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;194,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;119,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;114,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;160,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;1;147,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;2;136,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22;3;129,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;137,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;144,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;146,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;142,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;136,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;144,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;141,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;140,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;140,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;144,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;147,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;150,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;150,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;192,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;196,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;196,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;247,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;253,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;255,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;211,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;215,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;236,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;1;333,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;2;314,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20;3;319,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;307,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;290,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;292,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;296,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;295,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;298,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;295,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;289,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;291,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;290,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;284,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;286,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;284,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;328,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;322,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;328,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;434,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;433,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;448,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;467,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;461,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;462,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;1;466,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;2;495,NA
data/Module1_MeasuringReefs_template_EV.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15;3;498,NA
data/Module1_MeasuringReefs_template_JM.csv,21,1,78.8,494.1315349,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,JM,1.5,NA,NA,2019-05-14
data/Module1_MeasuringReefs_template_JM.csv,21,1,78.63,480.18,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,21,2,78.89,486.73,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,21,3,80.35,481.85,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,21,1,72.21,393.83,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,21,2,84.67,557.98,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,21,3,78.27,470.75,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,21,1,89.93,626.93,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,21,2,88.4,603.77,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,21,3,84.16,549.46,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,21,1,77.12,457.92,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,21,2,86.98,572.6,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,21,3,89.63,617.32,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,21,1,104.8,874.0025531,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,21,2,106.52,902.9266085,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,21,3,106.26,898.52416,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,21,1,103.97,860.2134404,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,21,2,101.76,824.0324846,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,21,3,99.82,792.9125048,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,21,1,132.83,1404.049701,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,21,2,96.48,740.7381722,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,21,3,89.51,637.5778931,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,21,1,102.77,840.4712247,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,21,2,116.09,1072.456679,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,21,3,108.03,928.7073617,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,23,1,178.5,2535.517293,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,JM,2,NA,NA,2019-05-14
data/Module1_MeasuringReefs_template_JM.csv,23,1,187,2727,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,23,2,190.89,2840.47,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,23,3,187.28,2718.08,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,23,1,185.02,2637.49,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,23,2,195.76,2938.16,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,23,3,187.53,2673.68,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,23,1,187.75,2719.46,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,23,2,187.92,2710.68,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,23,3,191.86,2859.68,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,23,1,185.52,2639.39,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,23,2,185.01,2601.83,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,23,3,191.46,2813.86,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,23,1,207.1,3413.110381,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,23,2,213.77,3636.50049,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,23,3,221.42,3901.430087,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,23,1,204.43,3325.671841,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,23,2,185.77,2746.257767,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,23,3,204.13,3315.91819,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,23,1,225.4,4042.946174,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,23,2,232.47,4300.549662,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,23,3,213.81,3637.86152,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,23,1,301.17,7217.944758,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,23,2,215.76,3704.520504,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,23,3,246.19,4823.152043,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,24,1,302,7257.783715,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,JM,1.5,NA,NA,2019-05-14
data/Module1_MeasuringReefs_template_JM.csv,24,1,324.35,8278.66,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,24,2,317,7887.77,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,24,3,316.96,7871.88,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_template_JM.csv,24,1,314.16,7626.69,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,24,2,299.41,6962.11,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,24,3,299.57,6873.83,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_template_JM.csv,24,1,290.45,6544.64,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,24,2,298.95,6930.91,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,24,3,304.92,7145.62,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_template_JM.csv,24,1,310.41,7480.91,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
